youtubeId,movieId,title,video downloaded,trailer_present,Durations,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
2g-JibcrZL4,2743,Native Son (1986),0,1,170,1314,0,52,0,0,0,0,6,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ur3uTKbrqIQ,2744,Otello (1986),0,1,123,1490,0,0,0,0,0,0,0,5,0,0,0,0,0,0,13,0,3,0,0,0,0,0,3,0,4,0,1,0,0,0,0,2,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0
amlXKaqk2jg,2747,"Little Shop of Horrors, The (1960)",0,1,86,787,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,52,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
VCb6-Nz0Nkg,2750,Radio Days (1987),0,1,144,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0,51,9,18,0,0,0,26,0,0,0,0,0,0,0,0,0,0,46,0,0,9,6,0,4,0,0,0,0,3,2,0,0,0,29,1,7,2,0,0,0,0
oXXLeKstYEU,2751,From the Hip (1987),0,1,46,367,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,7,1,0,1,5,4,0,0,0,0,1,3,0,0,0,0,0,0
ZX4aMSV1wcs,2752,Outrageous Fortune (1987),0,1,42,470,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
dP_XWJ9K5y0,2753,"Bedroom Window, The (1987)",0,1,32,196,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2wW_J798Mws,2758,Plenty (1985),0,1,142,1507,0,33,10,2,0,7,0,3,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,1,0,150,0,0,0,0,0,0,0,0,0,0,0,16,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,10,5,3,15,0,6,0,0,2,0,4,0,0,0,11,0,0,11,0,0,0,0,0
-wVcSSQGpL4,2759,Dick (1999),0,1,151,1443,0,22,0,5,0,14,0,0,0,0,0,0,0,2,0,47,0,0,0,0,0,0,0,0,3,11,291,0,1,0,0,0,1,0,1,1,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,0,0,2,1,85,1,13,5,7,0,30,5,0,1,0,9,20,0,0,0,0,9,0,12,0,0,0,0
i8wf1rQG9xc,2760,"Gambler, The (Játékos, A) (1997)",0,1,96,683,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,10,1,2,0,0,0,0,0,0,0,0,0,0,0,10,5,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,4,26,0,0,0
fq2FZdvQXXg,2761,"Iron Giant, The (1999)",0,1,145,286,0,5,15,32,5,2,9,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,44,1,0,0,3,0,11,0,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,1,0,7,2,0,2,1,0,0,0,0,0,0,0,0,9,2,0,0,0,0
VG9AGf66tXM,2762,"Sixth Sense, The (1999)",0,1,139,680,2,316,0,0,0,0,25,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,17,1,0,0,0,0,0,0,0,0,0,0,17,1,17,0,0,8,9,0,0,0,0,0,0,0,0,0,0,24,9,0,1,11,0,0,6,0,0,0,4,0,0,0,0,1,0,10,0,0,0,0,0
B3AlaszZSJU,2763,"Thomas Crown Affair, The (1999)",0,1,134,794,1,15,0,5,0,1,0,5,0,0,0,0,3,1,3,2,0,0,0,0,0,0,0,2,1,2,50,12,9,0,0,0,0,0,0,0,0,0,5,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,29,4,4,0,4,1,10,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0
jbcfsoPcK7w,2764,"Thomas Crown Affair, The (1968)",0,1,123,641,0,32,0,0,0,0,6,1,0,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,91,0,1,0,0,0,0,2,0,0,0,0,18,8,5,0,0,0,29,0,0,0,0,0,1,0,0,0,0,37,20,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,4,0,26,0,0,0,0
k4keqijNPUg,2765,"Acid House, The (1998)",0,1,79,193,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
BMd1yl69rhs,2767,Illuminata (1998),0,1,105,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,2,19,0,28,0,0,0,15,0,0,0,0,0,0,0,3,0,0,7,1,0,11,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nnJhqsSb7dA,2769,"Yards, The (2000)",0,1,130,832,0,99,0,0,1,39,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,0,0,0,14,4,0,0,1,0,10,3,0,0,9,0,1,0,0,2,0,0,0
PaFJwh9Sst4,2770,Bowfinger (1999),0,1,55,414,4,65,7,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,8,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,34,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p-xXGVsYOyM,2771,Brokedown Palace (1999),0,1,144,1088,0,39,0,13,1,1,19,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,5,8,6,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,6,5,0,10,0,0,0,0,3,0,0,0,0,0,3,0,1,0,0,0,0
MxS3znIIzfQ,2774,Better Than Chocolate (1999),0,1,117,854,0,13,0,0,0,2,0,0,1,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,2,10,6,0,6,0,6,10,0,13,1,0,0,0,1,1,0,0,2,0,0,1
Fk99q-q4wHc,2775,Head On (1998),0,1,103,602,0,11,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,0,1,0,0,0,0,0,0,0,0,7,7,25,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,6,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,1
HpBRXCnf60w,2778,Never Talk to Strangers (1995),0,1,142,738,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,7,1,5,10,0,0,0,0,0,0,0,0,0,0,0,174,14,17,1,0,0,3,0,0,0,0,0,6,0,0,0,0,17,2,2,7,7,0,0,4,0,0,6,3,0,2,0,0,30,0,1,0,0,0,0,1
Aqt-O9F6AkQ,2779,Heaven Can Wait (1978),0,1,200,1451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,247,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,6,5,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Uy3ktfRztss,2780,"Raven, The (1963)",0,1,143,601,0,0,0,0,0,0,0,0,0,0,0,0,8,35,0,1,66,0,0,2,0,0,0,0,1,0,33,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
QChBy15UiTs,2782,"Pit and the Pendulum, The (1961)",0,1,154,623,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ipHY7YO2N0Y,2784,"Masque of the Red Death, The (1964)",0,1,132,597,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,12,0,0,19,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0
Y58nHVXTO1c,2785,Tales of Terror (1962),0,1,138,908,0,0,0,0,0,0,0,4,1,0,0,0,1,0,2,1,6,0,0,0,2,0,0,0,11,0,11,4,10,0,0,0,3,0,0,0,0,0,30,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78,5,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
zYTMcFOMSYk,2787,Cat's Eye (1985),0,1,83,273,0,33,0,1,0,0,10,0,4,0,0,0,0,3,85,27,1,1,1,0,1,0,0,0,0,1,49,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,5,7,1,0,10,15,0,6,0,1,0,0,0,0,2,9,0,0,0,0,0,1
IDtepG8EvHE,2788,Monty Python's And Now for Something Completely Different (1971),0,1,157,1854,6,15,0,1,0,0,2,1,3,1,0,0,0,1,0,0,0,0,4,2,1,0,0,0,0,49,173,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,17,0,1,0,10,0,14,0,0,0,3,1,0,0,0,0,0,18,3,0,1,13,0,2
qI8QHvwtUDQ,2789,Damien: Omen II (1978),0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZqrUy6S2O68,2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",0,1,90,176,0,3,0,1,0,0,0,0,1,1,0,0,0,8,0,3,16,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-O42Vu_GnSc,2792,Airplane II: The Sequel (1982),0,1,134,1141,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,35,363,23,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,41,0,0,0,0,0,0,1,0,3,0,29,0,0,0,0,0,13,0,0,4,0,0,0
xmoKnjj7Y38,2793,"American Werewolf in Paris, An (1997)",0,1,101,293,0,2,0,0,0,1,0,1,1,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,8,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
SAXU--BJWYY,2795,National Lampoon's Vacation (1983),0,1,78,522,0,47,2,0,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,13,3,0,0,2,1,0,0,0,0,1,0,11,0,5,0,0,0,23,1,1,2,0,0,0,0,1,1,0,3,0,0,0,18,0,0,0,14,1,0,6,0,0,0,0,0,0,0,0,0,0,0,2
cxFT8zYZ3dU,2798,Problem Child (1990),0,1,144,1113,0,45,2,0,0,0,10,1,0,0,0,0,0,0,9,15,0,0,3,0,0,0,0,2,0,0,230,0,2,0,1,9,0,10,5,1,0,0,3,8,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,55,19,50,0,0,0,13,4,0,0,0,0,0,0,0,0,0,4,0,7,0,7,0,0
lHIC22yqrZE,2802,Tequila Sunrise (1988),0,1,93,457,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0
uvMLfSQrHKE,2804,"Christmas Story, A (1983)",0,1,134,1395,0,17,0,0,4,0,5,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,61,0,1,0,0,0,0,0,0,0,0,0,83,1,51,2,1,0,16,0,0,0,0,0,0,0,0,0,2,256,5,22,0,45,2,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0
AOh-F4PKwjU,2805,Mickey Blue Eyes (1999),0,1,122,1253,0,69,0,0,0,0,1,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,10,300,0,0,0,0,0,0,0,0,0,0,0,19,13,21,0,0,0,9,0,0,0,0,0,0,0,0,0,0,32,3,0,0,11,0,9,0,0,2,0,20,0,0,0,0,1,1,0,7,0,0,0,0
XuP9kxJI2sw,2807,Universal Soldier: The Return (1999),0,1,88,377,0,6,4,0,0,1,2,6,1,0,0,0,0,4,1,0,11,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,4,0,0,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0
r7TFssY9ZF0,2808,Universal Soldier (1992),0,1,142,801,0,40,0,4,10,5,6,5,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,1,0,55,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,29,1,0,9,0,5,1,0,0,0,0,0,0,0,0,0,0,0
e-WBWtNm_i0,2809,Love Stinks (1999),0,1,141,890,0,2,0,0,0,0,0,6,0,0,1,0,0,0,6,3,0,0,0,0,0,0,0,0,0,2,15,0,0,0,2,1,0,0,0,0,0,0,57,16,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,3,47,0,2,0,0,21,0,1,0,2,0,0,0,0,0,102,0,50,0,0,1,0
wAt9dRIM9kc,2812,In Too Deep (1999),0,1,68,414,2,29,1,0,0,3,5,0,0,1,3,0,0,0,5,0,0,0,0,0,0,0,0,0,5,2,20,0,0,0,1,0,0,1,0,0,0,1,5,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0
vSR6sxi1RTo,2815,Iron Eagle (1986),0,1,59,110,0,2,0,37,0,0,0,1,0,0,0,0,0,9,0,1,3,0,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fn02k1dx1Ns,2825,Rosie (1998),0,1,187,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pu_TmXgGEG8,2827,"Astronaut's Wife, The (1999)",0,1,137,388,0,5,0,1,0,1,0,1,6,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,9,0,0,0,0,3,10,0,0,0,0,0,1,0,0,0,0,0
_Yk5Ck5VFik,2828,Dudley Do-Right (1999),0,1,103,560,5,4,7,0,0,0,0,0,0,0,0,0,3,1,1,0,50,0,0,0,0,0,0,0,0,2,30,0,0,2,0,2,0,0,0,0,0,0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Uk4_YsGglEg,2829,"Muse, The (1999)",0,1,144,748,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,2,0,23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PBIC_fs-i68,2834,"Very Thought of You, The (1998)",0,1,100,858,0,73,0,8,1,0,3,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,10,34,4,2,0,0,0,0,0,0,2,0,0,20,49,16,0,0,0,2,0,0,0,0,0,0,0,0,1,0,15,3,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0
oCVN60P9gsY,2836,Outside Providence (1999),0,1,58,524,4,13,22,1,0,1,5,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,2,3,4,22,17,2,0,0,0,0,1,1,0,0,1,5,0,14,0,0,0,5,0,0,0,0,0,0,0,0,2,0,30,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,4,0,0,0,0,0,0
h2jq5GqcjAk,2837,Bedrooms & Hallways (1998),0,1,555,4507,0,380,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,6,147,0,0,0,0,1,0,0,0,0,0,0,126,1,550,0,0,28,79,0,0,0,0,0,0,0,0,0,1,196,9,176,292,11,0,1,3,6,9,5,86,0,1,0,6,1,20,78,0,0,0,0,2
WzObOLaz6ng,2840,Stigmata (1999),0,1,154,567,0,43,0,0,4,5,5,0,1,0,0,1,0,6,1,2,1,0,1,0,0,0,0,0,2,4,1,1,0,0,0,0,0,1,0,0,0,0,7,4,5,0,0,2,0,0,0,0,0,0,0,0,0,2,0,25,5,2,0,0,0,11,4,0,3,0,7,0,0,0,0,0,0,2,1,1,0,0,0
Daa5VOnUWsA,2841,Stir of Echoes (1999),0,1,93,514,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,17,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tmzDcNjWLqQ,2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",0,1,107,140,1,9,5,0,6,1,2,0,0,0,0,0,29,17,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
0MG6cZvL0NQ,2844,"Minus Man, The (1999)",0,1,111,722,0,29,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cHYQ1GJU464,2849,Queens Logic (1991),0,1,195,1608,0,91,0,0,0,0,4,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,46,0,97,0,0,0,0,0,0,0,0,0,0,0,0,6,0,20,2,0,4,0,0,61,6,75,1,0,0,0,1,2,0,9,0,0,0,0,0,0,0
nxbIEx61bI8,2850,Public Access (1993),0,1,90,374,1,49,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,2,0,40,2,0,1,0,17,2,2,0,0,0,0,0,0,0,0,0,0
C_CHiI1V4gE,2853,"Alice, Sweet Alice (a.k.a. Communion) (a.k.a. Holy Terror) (1976)",0,1,101,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,4,0,1,6,0,7,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,4,0,0,3,0,0,0,0
j1i-IMdVsCI,2855,Nightmares (1983),0,1,23,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0
kj5NHXDvKKM,2860,Blue Streak (1999),0,1,119,790,0,69,0,0,0,2,6,1,0,0,0,0,0,2,1,5,0,0,1,0,0,0,0,0,2,1,61,1,0,0,0,0,0,0,0,0,0,0,71,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0,1,15,5,0,10,2,0,1,0,2,9,0,0,1,9,2,0,0,0,0,0,0
TBRzyhPkrPU,2862,Caligula (1979),0,1,30,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pqmD3FWPajY,2863,"Hard Day's Night, A (1964)",0,1,204,1544,30,19,0,0,0,1,5,0,0,3,0,0,37,1,2,0,0,0,0,0,0,0,0,0,10,10,111,6,0,0,0,1,3,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,3,3,0,2,1,0,2,0,1,0,0,0,0,0,38,0,1,2,1,1,3
E2WCzPLioJE,2864,Splendor (1999),0,1,115,640,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,7,0,0,0,0,0,2,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,1,0,0,8,1,0,1,0,8,0,0,0,0,0,0,10,0,7,2,0,0
yX4JTMyGUgE,2865,Sugar Town (1999),0,1,97,1196,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,11,0,0,0,0,10,0,0,0,0,0,0,92,18,15,0,0,0,0,0,7,0,3,0,0,0,0,0,0,7,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
awzTaOoZjUQ,2866,"Buddy Holly Story, The (1978)",0,1,166,2107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,39,10,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,5,0,1,0,0,0,0,0,0,2,2,0,0,1,0,1,0
a_rgrxuv460,2867,Fright Night (1985),0,1,41,73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
W83ZB-TMm4o,2868,Fright Night Part II (1988),0,1,83,358,0,1,0,0,0,0,0,0,0,0,0,0,8,2,0,8,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2,44,0,0,0,0,0,5,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,3
rY-uQehpXf0,2870,Barefoot in the Park (1967),0,1,192,1441,0,224,0,0,13,0,1,0,0,0,0,0,12,0,0,0,18,0,0,0,0,0,0,14,0,11,97,58,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,22,18,17,1,0,0,0,1,1,9,0,80,0,0,83,1,0,11,0,1,0,0
-3Jr7af1FrQ,2871,Deliverance (1972),0,1,171,487,0,0,0,0,0,4,5,47,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
EpSvTh-ZFCk,2873,Lulu on the Bridge (1998),0,1,108,469,4,16,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,0,0,1,21,1,0,0,0,0,0,1,0,0,0,0,2,18,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28,0,0,5,0,0,7,0,0,2,1,3,0,0,0,0,0,6,0,9,0,0,0,1
G4K_9WyQCgA,2877,Tommy (1975),0,1,136,698,0,1,11,0,0,0,0,1,0,1,0,0,3,3,0,2,1,0,1,0,0,0,0,0,6,1,13,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,10,1,1,0,1,1,3,0,9,0,3,0,0,3,0,9,1,0,0,0,0
