id,transcription
84944," Welcome, amigo, to the land without end. The desert and death are the closest of friends. We sing of his courage in magnificent song, but pay close attention, he won't be here long. Here in the Mojave Desert, animals have had millions of years to adapt. Up to the harsh environment, but the lizard... is going to die. What was that for? You're a stranger. Strangers don't last long here."
84952,私はシングルマザーです娘のまなみまなみは死にました警察は自己死と判断しましたでも自己死ではありませんまなみはこのクラスの生徒に殺されたんです犯人は2人これからその2人をA・Bと呼ぶことにします殺人が悪だな僕には誰も教えてくれなかったなんてね僕は君と友達になりたかったんだあの子はやればできる子なんですただ悪い友達に騙されただけなのに僕は真っ直ぐな気持ちで君たちに向き合いたい先生このクラスは異常です法律があなたを守るとしても私はあなたを許しませんなぜあの子は死ななきゃならなかったの犯人を言い出すんです生れてるなんか死んでもいい君は明らかに出来損ないであいつこそ出来損ないなザヨアミロ森口は悪魔だ殺してやりたい想像を絶する告白があなたの命に突き刺さる今極限のエンターテイメントが幕を開ける告白これが私の復讐です
84954," You're that guy running for Senate, aren't you? I am that guy, yeah. Are you a registered New York voter? Do I sound like I am? David! I gotta go. Sorry. What the hell was that? I don't know. Let's race. You challenged me in those shoes? What is this? We are the people who make sure things happen according to plan. We monitor the entire world. Contact right on your fate, David. You've just seen behind a curtain that you weren't even supposed to know existed. This is your plan and we're determined to keep it that way. You bumped into a woman this morning on the bus. Were you just staring at my legs? I was defenseless against the dress. What does that have to do with anything? Your path through the world is supposed to have been adjusted. You weren't ever supposed to see her again. If you truly love her, just walk away. If you stay with her, it not only kills your dreams, it kills hers. I don't care what you put in my way, I'm not giving up. They're making a run for it. What the hell is going on? I need you to trust me. Okay. All I have are the choices I make and I choose her. Just remember, we tried to reason with you."
85016," About 15 buildings here have been abandoned for quite some time. They did a lot of searching for the kids here. Specifically for Jennifer and I believe Hollyann. Growing up on Staten Island, Barbara and I had often heard the legend of Cropsey. You're supposed to have a hook and an axe. And a knife about this big. Cropsey was the escaped mental patient who lived in the tunnels beneath the old abandoned Willowbrook mental institution. Who would come out late at night, snatch children off the streets. I would have never guessed it were the amount of weirdos living on Staten Island. It might be somebody on your block. It might be somebody you work with. You know, here's this guy going around picking off these kids. I can imagine how other parents, even if your kid's gone for an hour, I can imagine how they must feel. You know, that's probably one of the last things that you ever think about, that somebody would take your daughter. Seemed like everywhere I went, there were people out in the woods looking for that little girl. It's no question if we were going to find her. We definitely were going to find her. She thinks we're picking at dead children's bones. We just want closure on her. Is that so? What the fuck was that? I heard something. Look down there. Look down there. Look down there. They're on the hallway. It's scary because we have a boogie man living on Staten Island all those years. That image forced a lot of people to say, that is the killer. There's no reason for him to exist anywhere else, you know, other than jail. We had the same questions that you were asking me. Why did he do this? What set him on it? It's sort of like putting a puzzle together. You know, he likes to be the center of attention, the keeper of the secrets. So I think it'd be great if you could speak for your audience. What if we just do audio? I will not go on you. Do you think they're all around us? Yeah. Oh my God. I think he's possessed. I really think that he is demonized and possessed."
85020," What I do requires a certain mindset. I do assignments, designated targets. Some jobs need to look like accidents. Best jobs are the ones. Nobody even knows you were there. There's no one better than you, you know. You're a damn machine. You're a damn machine. You're a damn machine. You're a damn machine. You're a damn machine. You're a damn machine. You're a damn machine. You're a damn machine. You're a damn machine. You're a damn machine. You need someone to watch your back. This wouldn't be about Steven, would it? He's your son. Damn disappointment always has been, always will be. Harry McKenna sold this company out. It must be a mistake. You know how this company works Mr. Bishop. He had to be removed. I'm sorry about your father. It was a loss for both of us. I want to know what you know. Gone Line, it's all on the internet. But I don't want to read it. I want to do it. Follow me. You know what a mechanic is? A hitman. Time to take your training to the next level. So what's the plan now? Time to finish the job. Pretty impressive, huh? Those were my best teams. Guess I'll have to send more. Save the fuel. We're coming for you. You think you can get to me before I get to you? I already have. Do it. You think you can get to me before I get to you? I already have. Do it."
85025," The Father of our fathers, help me lead my men well. Do not let me dishonour my legion. Please help me regain my family's honour. Our new commander, Marcus Aquila. Fourth cohort of Gauls, second legion. Is this your first command, sir? It is. Ready? On my command. Well, you knew who his father was. The man who lost the eagle of the ninth. Not to mention 5,000 men. The boy's a bad omen. You say the eagle's been seen in the far north. No Roman can survive north of the wall. One man can hide where an army can. It's too risky. Then I'll take Eska. He's a slave. He does what he does because he has to. I had everything you stem from. He will slit your throat, the miniature alone. Open the gate, soldier. Are you ready? How can a piece of metal mean so much to you? The eagle is not a piece of metal. The eagle is Rome. Enough! Who has the eagle? He knows. He's one of them. Your tribe butchered my father's men like dogs. Your father came to kill. You're still my slave. Eska, what's happening? Get on your knees! You're my slave. Do as I did for you and you'll survive. We have to do this now. They're coming."
85056," There were nine of us who escaped. Number one was killed in Malaysia. Number two was murdered in England. Number three was hunted down in Kenya. Before they come for the others, they'll come for me. I am number four."
85131," Holding, and the skies turned black Cause I loved her, and she didn't love back The sun's gone dim, and the skies turned black Cause I loved her, and she didn't love back The sun's gone dim, and the skies turned black Cause I loved her, and she didn't love back Thanks for watching!"
85179," You OZ is a virtual world where people from across the globe can come together online Many administrative agencies and local governments maintain branches in Oz Your personal information is safe. Thanks to the most advanced encryption system known to man You're free to enjoy without a care Hey, let's choose a theme for this summer. How about girls? Perfect, huh? I'll stick to watermelon and fireworks. You are bland with a capital B Hey you want a job? Well, that's kind of what we're doing. We run maintenance checks on hold on a second Natsuki Maybe I can help you really Okay, what are you gonna say? Johnson Absolutely not just pretend you're my boyfriend. Okay, can't do it Kenji will make a wonderful addition to the family. What am I doing here? Japanese society depends on What's going on What's it doing What's happening, I mean this isn't real right I only developed the thing it isn't like I told it what to do I'm sorry. What do you want to do you any good? You gotta work for an answer? Never turn your back on family, especially when time You"
85261," You didn't eat your broccoli. No broccoli, no TV. Milo, is that broccoli? No, that's vomit, but I understand the confusion. I told you to eat that. You're not going to make me eat it now, are you? That was no good thing to say. I'm going to go tell her I'm sorry. Mom? No! Let her go! Wait, let me go! I'm in a spaceship! This is so cool! I'm just messing with you. Welcome to Mars. My name is Cripple. This is Two Cat. What's your handle? Milo. How about I call you my bro? Check it. What is going on? The fact is, Mars needs moms. So the aliens are stealing them from Earth to raise their own kids. Who knew mothering was so hard? You're going to have so much fun here. You and me, bro, playing video games all day. Disgusting. I'm just right by my mom. She's the one that feeds me? She vacuums the house? Oh, come on. Are you sure this is going to work? That disguise totally rocks. Trust me. Don't worry, buddy. I got you. I pushed the wrong one. Oh, my gosh! Yes! Whoa! No way out, man! I'm not busting you. She talks kind of funny, but I think she's trying to help us. Awesome! How do we get past all those Martians? Fire butt blasters! This thing is going on my Christmas list. Mars needs moms. We're going to shoot a laser at someone! You should bring them a change of underwear! Oh!"
85316," Winnie the Pooh, Winnie the Pooh, Cubby little Cubby all stuffed with fluff. He's Winnie the Pooh, Winnie the Pooh, Willy-dilly silly old man. Winnie the Pooh, Winnie the Pooh, Cubby little Cubby all stuffed with fluff. He's Winnie the Pooh, Winnie the Pooh, Willy-dilly silly old man. Now on this sunny morning, Pooh, who was a bear of very little brain, tried very hard to think of something. Think, think, think, think, think, think, think, think. And while he was thinking, all of a sudden... Hello, Pooh! I'm Tigger! T-I-double-guh-er! That spells Tigger! Yeah, I know. You've bounced me before. Well, I gotta go now. I got a lot of bouncing to do. T-T-F-N! Ta-ta for now! Well, there goes Tigger, always bouncing in on his friends when they least expect him. Oh, hello, Piglet! I'm Tigger! Oh, Tigger! You scared me! Oh, shucks! That was just one of my little bounces. It was? Oh, thank you, Tigger. Oh, yeah. I'm saving my best bounce for old long ears. Ta-ta! Hum-ta-dum-dum, hum-ta-dum-dum, hum-ta-dum-dum-dum-dum-dum-dum. There, there. That should do it. Oh, no! Stop! Hello, Rabbit! I'm Tigger! T-I-double-guh-er! Oh, please, please! Don't spell it! Oh, dear. Oh, dear. Just look at my beautiful garden. Yuck. Messy, isn't it? Oh, why don't you ever stop bouncing? Why? That's what Tiggers do best! The wonderful thing about Tiggers is Tiggers are wonderful things. Their tops are made out of rubber, their bottoms are made out of springs. They're bouncy, trouncy, flouncy, pouncy, fun, fun, fun, fun, fun. But the most wonderful thing about Tiggers is I'm the only one. I'm the only one! Order! Order, please! Now, I say, Tigger's getting so bouncy nowadays that it's time we taught him a lesson. No matter how much we like him, you can't deny he just bounces too much. Uh, excuse me, Rabbit, but perhaps if we could think of a way of unbouncing Tigger, it would be a very good idea, huh? So Tigger and Rule went farther into the Hundred Acre Wood looking for something that Tiggers do best. I bet you could climb trees, huh, Tigger? Climb trees? That's what Tiggers do best! Only Tiggers don't climb trees, they bounce them! Come on, let's go! I almost bounced clear out of the book! Some bouncing, huh? Say, how did this tree get so high? Hello! Hey, Tigger, it's Pooh and Piglet. Pooh! Piglet! Why, it's only Tigger and Rule. Come on. Hello, Rule! Hey, what are you and Tigger doing up there? I'm all right, but Tigger's stuck! Help somebody, please! Get Christopher Robin! But it wasn't too long before word got back to Christopher Robin and the others that Tigger was in trouble. Hello, Pooh. Hello, Piglet. What's up? Tigger and Rule are up. Well, just have to get them down somehow. Down? Down? Do we have to? Come on, everyone. Let's hold a corner of my coat. Your first rule, jump! Try not to fall too fast, dear. Oh, thank goodness! Gee, that was fun! Come on, Tigger, it doesn't hurt, jump! Jump? Tiggers don't jump, they bounce! You can climb down, Tigger! But Tiggers can't climb down because their tails get in the way. Hooray! That settles it. If he won't jump and he can't climb down, then we'll just have to leave him up there forever. Forever? If I ever get out of this, I promise never to bounce again. Never! I heard that, Tigger. He promised. Did you hear him promise? I heard him. I heard him. You heard him, didn't you? Didn't you? Well, Tigger, your bouncing really got you into trouble this time. Say, who are you? I'm the narrator. Oh, well, please for goodness sakes narrate me down from here. Very well. Hold on tight. You can let go now, Tigger. Never! But Tigger, look for yourself. You're perfectly safe. When did I tell you, Tigger? Come on. There we go. Oh, good old terra firma. I'm so happy. I feel like bouncing. You promised. You promised. Oh, I did, didn't I? You mean I can't ever bounce again? Never! Never? Christopher Wobbins, I like the old bouncy Tigger best. So do I, Rue. I do, too. Me, too. Of course, we all do. Don't you agree, Rabbit? Oh, all right. I guess I like the old Tigger better. You mean I can have my bounce back? Come on, Rabbit. Let's you and me bounce. Oh, good heavens. Let me bounce? Sure. Come on. Try it. It makes you feel just great. Well, say, it does. Well, come on, everybody. Bounce. Come on, bounce. The wonderful thing about Tiggers is Tiggers are wonderful things. Their tops are made out of rubber. Their bottoms are made out of springs. They're bouncy, bouncy, bouncy, bouncy, fun, fun, fun, fun. But the most wonderful thing about Tiggers is I'm the only one. I'm the only one."
85342," recover город Ranak begging Saiba o choque multonいうこと não não ser igual Knights Não vai acreditar. Eu achei o comitê de campanha do governo... Escuta, sai daí agora, claro. Amanhã, meu pai. Oבר, weltas. Sem"
85394, This cave had been perfectly sealed for tens of thousands of years. It contained by far the oldest paintings ever discovered. It is as if the modern human soul had awakened here. This is one of the rare times anyone is allowed inside the cave. This may be the only and last opportunity to film inside. The first time I entered a cave it was so powerful. Every night I was dreaming of lions. There are no barriers between the world where we are and the world of the spirits. A wall can talk to us. After five days I decided not to go back in the cave because it was an emotional shock. These images are memories of long forgotten dreams. Will we ever be able to understand the vision of the artists across such an abyss of time? Silence please. We're going to listen to the cave and perhaps we can even hear our own heartbeat.
85412," Å! Nå skal vi opp til en gård her oppe, hvor det har vært noe på lokalnyhetene om hendelser. Folk vil jo alltid prøve å finne naturlige forklaringer på sånt. Men hvis man oppsøker råsted og leter etter spor, er det ikke vanskelig å finne ut av betråd som har vært på ferde. Hvorfor skal ikke folk få vite hva som foregår her? Skal vi ha det kameraet? No. Tror du Michael må lage gas etter første forsøk? Tror du det? Har det på norsk? Det er ingen her som tror på Gud eller Jesus. Nei, det er ingen som... De gir det opp til Kristmasbron. Har de sikkert lite tid til å få ham kommet ned av trolla? Kanskje han filmer oss? Det er litt som om han lever av sitt sted. Hovedgruppen er en bergtroll og skogsråd. Nå skal vi se her, Thomas. Dragletant, tusselad, lintusse. Tram! Rød for faen! Kommer du vekk? Jeg skal faen sin det, altså. Kom igjen, kom igjen! Jeg kan ikke høre noe. Kom igjen! Du er muslim, sant? Jeg er muslim, ja. Muslim? Det er greit. Det vet jeg ikke."
85414," Hey, Sean. Hey. Sean! Sean! I took your advice. It was very good advice. Sean. Sean. Luke, I can see that you think you know me, but I don't know who you are. My name is Captain Coulter Stevens. You're kind of freaking me out. No, no, no, no, no, no, no. Talk to me, Sean. Look, I don't know who Sean is, and I don't know who you are. Welcome back, Captain Stevens. Where am I? You are inside the source code. What is the source code? It's a computer program, Captain. The source code enables you to cross over into another man's identity in the last eight minutes of his life. At 748 this morning, a bomb exploded on a train outside of Chicago, killing everyone on board. A man named Sean Fentress was on that train. He is now you. Think, Captain, remember back. Who bombed the train? I don't know who bombed the train. Then try again. Wait, no. So, what do you think? It's the same train, but it's different. We've been informed there will be another attack in six hours. If you find the bomber, the next attack can be prevented. Concentrate on the passengers in your car. Look for ones who seem nervous. As always, you will have eight minutes. Eight minutes, and then I blow up again. What would you do if you knew you had less than eight minutes to live? I'd make those seconds count. I want to go back in. I'm going to save her. You can't. It doesn't work that way. Christina is dead. She doesn't have to be. You cannot alter this reality while inside the source code. I'm asking you to have the decency to let me try. What's going on? He's in trouble. Tell me everything's going to be okay. Everything's going to be okay."
85438," But you are hard-hearted. Get out. Children, I exhort you to withhold the hand of friendship to Jane Eyre. This is a grand old house, but it can feel a little dreary. Mr. Rochester's visits are always unexpected. Your gaze is very direct, Miss Eyre. Do you think me handsome? No, sir. You're afraid of me. I'm not afraid. I was not asleep. I know what I saw. You must have been half dream, half reality. You transfixed me quite. What am I to do, then? You're a rare and earthly thing. I must have you for my own. You're so little acquainted with men. Keep him at a distance. Miss Ingram's coming. She's a great favorite of his. You're floating gently in the stream of life. Yes. Unaware of the rocks ahead waiting to dash you to pieces. Do you think that because I am poor, obscure, plain and little, that I am soulless and harmless? Jane! Jane! Jane! Everything seems unreal. You, sir, almost phantom-like of all. Jane."
85510," You are safe. It's all safe. What you're imagining right now, that place can be as real as any pain. Don't be afraid. You have all the weapons you need. Your fight for survival starts right now. I'm gonna escape from here. There's armed guards everywhere. If Blue finds out, we're dead. We're already dead. Begin your journey. If you do, it will set you free."
85572, you there it is what do you think you already know what I think is mommy gonna visit maybe you'll see her for Christmas John James yes how did you know who I was oh I read your book twice I'm kind of a fan it's better to meet a fan than a critic come on Sam let's go exploring where everywhere what is it daddy I don't know the realtor never said anything about it have you seen Louisa we sound we sirs everything all right your daughter is she changing what do you mean kids have a way of coping with change sometimes better than adults did you make this I don't know what that is you were holding it last night everything's gonna be okay we saw is that you I want you playing out at the mall anymore I have to know if my family is safe believing Louisa father will do anything for his daughter even the worst things I'm your new daughter
85612," Mit der Entdeckung des Kochens begann die Entwicklung vom Steinzeitmenschen zum Homo sapiens. Kochen ist die Mutter der Philosophie, der Chemie, der Physik. Kochen ist Dichtung, Transformation, Schöpfung. Wenn ich nicht kochte, beobachtete ich Frauen. Was sind Sie? Ladendetektiv? Ich koche. Dafür sitzen Sie aber ganz schön oft hier rum und glotzen Frauen an. Du kannst dir nicht vorstellen, was diese Brille mit mir gemacht hat. Sie hat mich einfach überwältigt. Dieser dicke Koch ist ein Genie. Wie bist du auf sowas für verrückt geworden? Ich stand an der Brigitte. Das ist für dich. Dann das auch an der Brigitte. Ich bin immer weggelaufen, mein ganzes Leben lang. Aber in diesem Moment hatte ich beschlossen, für alle Zeiten damit aufzuhören. Ich kann schon wieder. Ich spreche dich um! Ich will meine Familie überhalten. Also heiße ich Eden wie der Garten. Sie haben noch das offene Herz. Darf ich... Darf ich Ihnen... Auch ein kleines Erdbeer kaputt machen."
85736,加了 ought【雑件都基地需要一個動力】電源正延遲【oped1呼運】别径随我中文字幕组
85774," I came to Europe to compete for the first time. It was pure driving. It was real racing. I'm dead. That makes me happy. Oh my goodness! This is fantastic! I think we are watching the arrival of Ayrton Senna, a truly staggering talent. He'll be ranked among the all-time greats. How do you feel about being world champion? It's not a bad feeling at all, is it? Ayrton has a small problem. He thinks that he can't kill himself. And I think that's very dangerous. We are competing to win. And if you no longer go for a gap, you're no longer a racing driver. Now Alphos takes the lead. Senna is trying to go through all the inside. It's a gap! I was treated like a criminal. The best decision is my decision. I can't stand this. Walking away from the dark forces just doesn't become an option. I was not going to give up. So have any of your girlfriends ever asked you to go faster? Ja. There was an energy, a force, a spirit. It was electrifying. It was the last time either of them would be on the podium. Ayrton ran out of luck. There is a lot to go, a lot to learn, a lot to do. But I have plenty of time. Pure driving. New racing. That makes me happy."
85780," A long time ago, when you could actually go to Mexico on vacation. It's the third, last, and final chapter in the Family Guy Star Wars saga. Can we at least put together a press release that says I'm resigning of my own accord to pursue other evil projects? It's a trap! Just in time for the holidays. Ow! Oh, my side! Ow! Ah! Join the further adventures of Luke Skywalker. Free us or die! Ho ho ho ho! Ha ha! Han Solo. Sorry. Sorry. We've been filming up for a while. I'm so sorry about this. Princess Leia. Oh, Leia. Wow. Chewbacca. Ah! Ah! Ah! Oh, God! C-3PO and R2-D2. Well, there are all kind of manner of crazy monsters in here. Yeah, they added even more for the special edition. Hey, what are you guys doing here? Arrrr! And Darth Vader. Skywalker's on that ship. You can sense him? No, he's right there. A Journey to Alien Worlds. He's alive. It's a trap! It's a trap! Also, who's cat? A rebellion against oppression. Wait a minute! What are you doing? I thought you were blind! I am! Ah! It's okay, though! Ow! Just hang on! Ow! Ooh! A fantastic adventure through time, space, and the boundaries of good taste. Help me get this mask off. It's a trap! Thanks for watching!"
85796," I used to be like you a long time ago. They're all brand new and perfect. No mistakes, no regrets. People look at you and think of how wonderful your future will be. They want you to be something special. Like a doctor. Or a lawyer. I hate to tell you this, but if you grow up here, you're more likely to wind up selling your bodies on the streets. Or shooting dope from dirty needles in a bus stop. And if you're successful, you'll make money selling junk to crackheads. And you won't think twice about killing someone's wife. Because you won't even know what's wrong in the first place. Maybe you ain't not like me. A hobo with a shotgun. This is a goddamn fucking robbery! Go, go, go, go! Ah!"
85881," Mommy, where's Daddy? He's running. From what? You're breathing funny. See your heart? You could be having a heart attack. Mike, come on. No. Let's lay down. Let's lay down. Are you cold? Yeah, because I'm laying on the ground. Come on, I'm going to warm you up. It's okay. It's okay. Are you all right? This is a stress. Sorry. Did he prescribe anything for you? Yeah, jogging. What are you so stressed about? Money is tight. Spoiler. Sucks. How much to fix it? Six grand. Holy. My law practice is struggling. Mr. Poplar has been deemed incapacitated by this court. To do in. And the team is hopeless. I can't watch this. Who's that? You're looking for Mr. Poplar? He's my grandfather. I came to live with him. I don't have a grandson. Yeah, you do. Okay. Does your mom even know you're here? She's at a clinic or something. She doesn't care about me. She's a drug addict. I'm not sending him back there. So what do we do? Go to Ohio and beat the crap out of his mom. Kyle here is going to be working out with us for a little while. Have you ever wrestled before? A little. I don't think we can teach him anything. Can you give me a slap? Okay. Like that? A little harder. Okay. I'm going to go get a new one. I'm going to go get a new one. I'm going to go get a new one. I'm going to go get a new one. I'm going to go get a new one. Why did you do that? I didn't do anything. I didn't do anything. I didn't do anything. I didn't do anything. I didn't do anything. I didn't do anything. I didn't do anything. I didn't do anything. I didn't do anything. I didn't do anything. I didn't do anything. I didn't do anything. I didn't do anything. I didn't do anything. I didn't do anything. I didn't do anything. I didn't do anything. I didn't do anything. I didn't do anything. I didn't do anything. I didn't do anything. I didn't do anything. I didn't do anything. I didn't do anything. I didn't do anything. I didn't do anything. You can't let her take me back to Ohio. Mike? This kid's got a chance to do something special. Maybe even change his life. Yes! I want to see my son! Give him a call. You got his number. What, you're out of your freaking mind? I did not think that it would get this complicated. You stay in this, okay? This is your place. This is your place. You control it. Remember? You control it."
86000," Music Kia ora. My Name is boi and welcome to my interesting world my favourite person is Michael Jackson wanna see some Michael Jackson dance moves? my favourite subjects are art, social studies not kick all your nuts off without any Jackson, I have a six year old brother called Rocky. He's got powers. Hey boy. Hey boy. Thank you boy. I'm named after my dad. He's overseas doing some pretty important stuff. You're a mean little liar. Your dad's in jail for robbery. Hey, hey, hey. Hey, bloody Chris, cut him out. People call me a dumb honky all the time. I don't go around punching them out. Why not? Because they're usually children. Who are you? Hey boy. Hi, I'm your dad. Whoa. Think you can handle having the incredible hope for a daddy? How long was he here for? Don't know. I wish he was my dad. What are you looking for? Treasure. Can you stop calling me dad? Sounds weird. You are such a fricking idiot. You are, you are amazing. Rotten head, scrambled head, coasters. I want to get to know him. Why? Because I'm like him. I'm like him more than you. You don't know anything. I'm all alone on this planet. Sorry I am like I am sometimes. Got people trying to bring me down, you know. The government mainly. Little white pooled jaguar. Got a girlfriend. There's this girl that really likes me a lot. But I don't know if I wanna, you know, get involved. Mm, mm. Well don't get her pregnant, that's all. [""Baka Uma Baka Rapa Baku Boi""] [""Baka Uma Baka Rapa Baku Boi""] Jigsaw hair, right. [""Baka Uma Baka Rapa Baku Boi""] [""Baka Uma Baka Rapa Baku Boi""] [""Baka Uma Baka Rapa Baku Boi""]"
86059," The Easter Bunny works one day a year, travels the world, and is beloved by everyone. Who wouldn't want a job like that? EB! You're about to be crowned the Easter Bunny. Look, Dad, I want a drum and a band. I want to see the world. EB, the Easter Bunny sees every country in one night. Oh, really, Dad? What about China? What? Look, it's Candy Woman! Alright, so we haven't cracked China yet. I don't want to be the Easter Bunny. Four thousand years of tradition doesn't end just because one selfish bunny doesn't feel like doing it. My Dad's right. I do need to get my act together. In Hollywood, all great artists suffer before they become famous. That lady wrote Harry Potter in a ditch. I have the talent, I have the drive, I have to avoid whatever that was. You know what, we can leave the insurance companies out of this. We need to find EB. Assemble the pink berets at once. I could bunk down anywhere. West Wing, Master Suite, I'm not picky. What are the newspapers for? You know, you're an animal, so... Oh, I understand. I'll just sleep down here, among my poo and pee like a pig. Now he's chasing his dream. Ever had one formal lesson? And letting nothing break. Why am I in a box? Standing in wait. I'll behave. I'll clean up my mess. I'm special. I'm really special. What are you doing? Jelly beans? So you're talking, you poop candy. This spring... You're not getting it. I have a date with destiny. It's all about candy. Don't eat that. You might not like the flavor. Fred, relax. Watermelon. Chicks. Can I at least touch it? Ow! There, we touched it. Thank you. And rock and roll. Stop! Stop! I didn't like it. I loved it! Look at this. Look how cute this stuffed bunny is. Oh, he's so soft and cute and cuddly and warm. She's seeing anyone. No, she's single and she's looking for a rabbit."
86190," Once it's done, there's no going back. She won't stop until you're dead. Or she is. You understand? I won't be there to hold your hand. So be sure. Come and find me."
86290," Plenty of people say he is the best American comedian the country has ever produced. His influence lives on. I'm going to share with you a vision that I have, because I love you. Get out! Get out! Take her out! Hey buddy, we're Christians, we don't like what you say. I said then forgive me. Please welcome Bill Hicks. He was just completely unique, like he was from somewhere else. Bill was just like a new breed of person. He was going to be the comic that shook people up. We had this Iraq war thing happen. First of all, this needs to be said, there never was a war. How can you say that Bill? A war is when two armies are fighting. Bill is searching for something to like take his comedy to other levels. How about a positive LST story? Wouldn't that be newsworthy? Today a young man on acid realized that all matter is merely energy condensed to a slow vibration. That we are all one consciousness experiencing itself subjectively. There's no such thing as death, life is only a dream, and we're the imagination of ourselves. Here's Tom with the weather. My voice was not heard, the questions were not asked that I wanted to see asked. Bill had this desperate desire to get mainstream America to see his point of view. And what you find out is they don't want you to talk about ideas on TV. It's not enough just to make jokes about it, you have to kick over some tables. That's what being a patriot means, is that you question the powers. You're right, you're right, not those fuckers who want to tell you how to think, you're fucking right. That's a powerful idea when you see somebody that believes so much in that kind of freedom. By the way, if anyone here is in advertising or marketing, kill yourself. Thank you, thank you."
86298," Mmm. Good morning, Blue. Blue isn't like other birds. Eww! He never learned how to fly. But he's about to discover how rare he really is. Blue is the last male of his kind. I have a kind? The only other bloomacaw is in Rio de Janeiro. Brazil? You're arriving time for a carnaval. It's the biggest party in the world. I'm gonna make you look irresistible. She's like an angel who's getting really close. You're standing on my throat. Oh, I think they need a little help. Okay, I had nothing to do with that. But you have to admit it's actually a pretty good song. Naturally. Yeah, sing it live. From the creators of Ice Age. Wait, wait, what are you doing? Getting out of here. Why? This cage is awesome. This is great. I'm changing the only bird in the world who can't fly. Is there anything else I need to know? Yes, I can fly, I pick my beak, and once in a while I pee in the birdbath. In the wildest place on earth. This is the most beautiful thing I've ever seen. He will find the courage. See what you've been missing? Yeah. To follow his dreams. Come on, wait. Not again. All right, Blue, you're flying. Sort of. Oh, not really. Ah, last of the species here. Is that a spider on my back? It's just a leaf. Um. Leaf. Told ya. I know I'm not a pretty birdie. Here you go. Lucky for you, you know Raffaelli. And Raffaelle knows everyone. Are you sure this is safe? There's nothing to it. Now, if something goes wrong, scream really loud. Because I can't hear too good with this thing on. Rio. Don't worry, he's a professional. I can't really see out of this thing either. Awkward."
86320, You won't even bother saying how late you are. So sorry guys. We're only there. That was two hours ago. Toast to the bride and the groom. David! Hello! You look glowing today. Never seen you look so happy. I'm thrilled about this wedding. And I know it's costing John a lot of money. It's not about the cost. I thought you really wanted this. I'm not. I'm not. I'm not. I'm not. I'm not. I'm not. I'm not. I'm not. I'm not. I'm not. I'm not. I'm not. I'm not. But I do. What star is that? The red one. I don't know. What's going on? Just tea. It's a planet that has been hiding behind sun. Now it passes by us. I just have one thing to say. Enjoy it while it lasts. I myself hate marriages. Can we please? Is everyone in your family star-graving man? I smile and I smile and I smile. You're lying to all of us. I'm not really happy. Things could have been a lot different. Yes my dear friend. Yes Michael they could have been. Just forget it. Stop dreaming Justin. What are we excited about? Tomorrow night. That's right. I'm afraid of that stupid planet. And it is not going to hit us. You promise? Life is only on Earth and not for long. I don't think you know that at all. Sometimes I hate you so much. Help me Justin. I'm going to do this the right way. I'm afraid that the planet will hit us anyway. I'm going to do this the right way. I'm going to do this the right way. I'm going to do this the right way. I'm going to do this the right way. I'm going to do this the right way. I'm going to do this the right way. I'm going to do this the right way. I'm going to do this the right way. I'm going to do this the right way. I'm going to do this the right way. I'm going to do this the right way. I'm going to do this the right way. I'm going to do this the right way. I'm going to do this the right way. I'm going to do this the right way. I'm going to do this the right way. I'm going to do this the right way. I'm going to do this the right way.
86332," The following is a short story about a man who was in a car accident. He was coming out of the Southwestern United States, coming in from all around the Tri-State. Sir, we found it. Government agencies have now cordoned off the area and are... ...the light that came down from the down... Jane, I think you want to see this. You alright? You dare threaten me? Thor was so puny a weapon... What? He was freaking me out! Where did he come from? Name? He said it was... ...Thor? You know, for a crazy homeless person, he's pretty cut. How'd you get inside that cloud? Also, how could you eat an entire box of Pop-Tarts and still be this hungry? This drink, I like it. It's really good. I'm gonna go get some more. I'm gonna go get some more. I'm gonna go get some more. I'm gonna go get some more. I'm gonna go get some more. I'm gonna go get some more. I'm gonna go get some more. This drink, I like it. Another! This is going on Facebook. Smile. Your ancestors called it magic, and you call it science. Well, I come from a place where they're one and the same. But who are you, really? You'll see soon enough. God, I hope you're not crazy. Will you swear to God the lives of the innocent... ...and preserve the peace? I swear. I will destroy their kind. You can't kill an entire race. Then die with them. These people are innocent. I have no plans to die today. I will return. You did not know what your actions would unleash."
